Datetime,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-11-22,125.25963,121.68465,120.7979,118.63042,119.12422,128.39893,138.42435,148.25761,153.0707,150.22067,145.90517,138.68922,132.77257,131.12823,127.530136,131.66508,140.76071,142.90288,148.22401,143.36232,141.0396,136.18646,132.67142,130.39203
2024-11-23,115.54295,111.98671,110.055756,107.94686,109.27168,113.08485,121.17519,127.21182,136.14935,137.1139,139.43878,135.28961,130.56137,130.97456,125.388214,124.14897,132.01996,133.55511,137.89038,130.63956,127.50963,118.363525,115.45826,111.96693
2024-11-24,43.433823,39.181763,32.60991,30.561615,30.547623,38.780975,54.227875,68.031494,83.14405,91.3165,99.871574,97.13297,93.13108,100.10434,90.886375,90.378975,112.15202,116.29948,126.89903,112.67636,110.55047,83.206856,77.78951,60.584625
2024-11-25,69.91459,63.359978,56.398453,51.970528,56.039375,73.83002,92.08102,108.562965,116.29422,115.51754,117.34639,108.67316,101.727844,106.788765,99.02236,108.09389,135.56677,145.35135,159.1578,146.54552,137.60245,111.2643,101.835594,86.77822
2024-11-26,109.69841,102.61,94.314,87.47162,95.34269,115.388535,133.6402,153.15451,162.93944,159.68428,156.4871,147.43527,140.8645,145.53143,140.81558,152.18672,179.04085,187.64331,196.17812,177.85774,161.19104,135.13327,126.8233,115.965805
2024-11-27,141.20143,137.91211,129.31467,119.83635,127.508575,146.63113,163.30717,183.68597,196.83716,194.36958,188.80463,184.66273,180.99016,187.86603,183.46333,189.59488,209.78804,215.73509,222.26233,207.06769,187.76677,164.3305,155.9881,145.35664
2024-11-28,122.41922,119.73121,119.93005,118.94088,119.99858,128.2822,136.90675,144.86743,148.8907,147.06989,143.9027,138.35507,132.74548,131.22198,128.14873,132.06557,140.26204,140.10652,142.18553,136.42908,135.4426,132.00948,129.45462,128.38058
2024-11-29,118.85957,115.370316,114.31935,112.768715,114.38954,123.8659,134.31912,143.55547,149.41383,146.58139,142.86693,135.57578,129.18031,127.80661,124.26739,128.80652,137.66342,137.7009,140.2466,133.25723,131.73108,127.96922,125.206604,124.07361
2024-11-30,102.892876,98.02432,95.04825,92.33623,92.66094,98.6721,110.35142,120.97017,131.76361,132.82146,134.25381,127.57008,121.55501,121.767334,114.876205,115.719025,127.32432,129.7002,136.37048,127.12906,124.67563,113.4221,109.72771,104.448906
2024-12-01,95.78923,90.02436,86.74522,84.07737,80.513466,82.005516,90.796165,101.5293,112.87975,120.11528,126.78219,123.21786,118.55415,119.28464,111.738075,110.27826,122.70823,128.2383,138.89755,133.02794,132.73477,116.167786,110.81641,100.09959
2024-12-02,110.774155,105.37134,102.76671,100.36721,101.45108,112.38611,123.3713,135.31946,141.32133,142.25113,141.77707,135.90123,131.19315,131.02335,125.62836,128.93948,141.22417,144.57407,152.91597,147.67079,145.60431,134.01945,128.12071,121.427826
2024-12-03,121.70604,118.13646,117.42052,115.81741,116.3032,125.433395,135.17648,144.84627,149.50008,147.23376,143.48076,136.57358,130.60406,128.89255,125.453705,129.94444,138.78235,140.0629,144.27814,139.17795,137.94505,133.73338,130.33401,128.25003
2024-12-04,131.81169,128.84753,128.80133,127.43488,129.15253,135.90527,143.07205,149.15425,153.39355,151.45276,148.5624,143.79356,139.09264,138.54047,136.67926,138.9892,144.99489,144.58742,146.19829,141.36237,139.51273,136.35294,134.05,133.05573
2024-12-05,115.79027,110.55702,107.963326,105.42944,110.270386,123.65892,136.03264,146.62074,153.51208,151.27762,147.9582,140.62434,135.86168,138.1687,134.85562,138.37003,149.5255,149.58351,155.03299,146.94345,142.68095,132.23868,127.30054,122.77554
2024-12-06,80.80769,74.915565,70.61948,68.08452,75.03875,92.40726,109.949295,125.92551,137.27231,138.54291,138.1398,130.43188,124.925705,128.43207,122.469345,129.06259,148.82925,145.5721,147.78305,130.5296,126.593445,110.180305,105.3336,99.27161
2024-12-07,85.42854,80.30607,76.25772,73.82169,76.51865,84.08686,95.339516,106.512054,119.25037,125.67032,132.77155,130.65457,128.0127,131.74072,123.60199,123.31707,138.83318,139.47595,145.0283,132.72583,129.05586,109.786064,104.06492,94.67802
2024-12-08,62.122932,57.179924,50.849274,46.86213,45.778587,51.1905,63.042763,76.004906,90.012566,100.922005,111.53562,111.48169,108.78134,116.017395,109.64845,110.23303,131.98994,135.83191,144.04474,131.65984,129.48969,102.45678,96.68422,79.58183
2024-12-09,104.704926,98.79363,93.13096,88.17063,93.861115,108.728485,122.84076,138.58994,148.53917,150.85199,151.4356,145.9184,143.26888,147.22519,142.54617,147.8071,167.41649,169.42332,175.40292,162.33528,153.10712,132.63702,125.98938,117.5354
2024-12-10,118.09134,113.88599,110.96419,107.35794,110.83896,122.34754,134.15157,146.9169,154.74948,154.56343,152.05676,145.79074,141.79004,143.11636,139.83347,144.27989,157.34058,157.52531,160.84662,151.84079,146.43558,135.6803,131.52156,127.35687
2024-12-11,130.51353,126.47855,123.50876,119.6098,124.25339,136.1199,145.46265,155.68234,161.23233,160.92818,159.63141,156.59421,155.09512,156.78998,153.53703,156.72563,169.23903,170.78418,174.7718,167.4677,159.82556,147.75241,142.58862,137.76851
2024-12-12,110.437035,108.88852,105.63808,100.78234,107.48302,123.583725,138.59613,156.80879,167.01135,166.93929,164.76317,162.41216,162.06116,167.81165,160.36772,162.44177,178.85303,178.45189,181.9055,169.3229,158.01077,139.93306,133.47226,125.79001
2024-12-13,120.035675,119.601875,112.41231,101.461,110.3835,134.35599,157.14163,188.47948,214.62228,221.63995,222.31538,224.0152,220.57193,233.43909,218.86545,218.87726,240.16501,238.80733,242.38715,217.42313,191.41603,157.71762,149.45514,134.2821
2024-12-14,108.52067,105.373695,98.298355,89.04103,90.80189,103.1384,118.931625,140.73972,163.89429,171.36505,170.84605,162.9266,154.66534,166.72667,165.08754,171.72156,195.86916,202.63245,212.02495,193.24681,171.46591,135.88528,128.92578,113.095665
2024-12-15,80.42904,77.277084,72.7185,69.08333,67.34761,68.59886,77.71105,88.03162,105.9689,116.671906,125.609116,122.987854,118.44008,123.68519,118.39299,119.15106,138.22908,142.26744,148.475,134.56003,127.785,102.70162,98.19497,85.93479
2024-12-16,70.961655,64.33063,59.1828,56.66948,61.1631,77.622375,95.01432,112.14767,123.18378,126.308334,128.61957,121.33517,115.81981,118.7809,110.54953,116.29367,137.15906,137.81631,145.0355,130.30788,127.33598,107.514946,100.61594,91.183426
2024-12-17,103.29815,99.571106,97.76313,96.39886,99.16594,110.31549,122.97906,133.13245,140.7774,138.28008,136.03175,128.11009,120.998604,120.66696,115.09935,119.558975,131.14041,131.38722,135.09865,125.01529,122.64259,115.1032,111.62241,109.35927
2024-12-18,74.31958,68.32002,62.88804,59.23699,62.790283,76.51093,93.0783,109.46974,122.055374,126.32428,129.62138,123.557785,118.74054,122.80672,115.07428,119.301186,140.88593,142.33704,149.76462,134.64262,130.14493,108.294685,102.175026,91.571815
2024-12-19,91.27088,86.460205,83.91195,81.96869,82.338715,92.778946,106.20161,119.67175,127.55693,128.17172,128.13629,120.564804,113.923904,114.26898,107.81567,113.00252,128.64821,131.4538,138.78165,129.18617,127.50502,115.01364,109.88223,103.171524
2024-12-20,104.14029,100.79801,99.325134,97.73381,99.67762,109.94956,122.64667,133.45087,141.28313,138.8041,136.03642,127.78538,120.65152,120.21692,114.94736,119.77933,131.77786,132.02623,135.58557,125.15457,122.491135,115.243256,112.127655,110.16016
2024-12-21,59.390953,56.71978,52.97992,52.420944,52.1978,58.20278,72.903625,84.34369,96.66047,99.34283,103.85881,98.502464,93.52152,97.1669,86.61788,84.17389,99.57331,103.137596,113.54236,101.05438,98.71502,79.85093,76.12905,65.52185
2024-12-22,37.73375,36.72513,32.186707,31.692245,27.817215,31.836517,45.363327,57.356728,68.10848,75.01669,82.60942,82.048874,79.57327,86.94523,78.307556,75.590004,94.75678,99.99511,111.75508,101.29219,101.561935,77.417885,73.70684,55.55175
2024-12-23,74.3754,69.92353,66.23573,65.37013,67.18611,77.90041,91.09608,104.83469,114.79341,117.15866,120.158676,112.21742,106.33619,108.405334,101.835884,107.85325,123.32093,124.37485,129.75926,117.60994,114.65616,99.840034,93.257805,87.27674
2024-12-24,91.59876,87.930756,83.58348,80.56047,82.68981,88.11962,102.8685,117.4975,133.981,135.41544,135.90753,126.542694,119.48638,122.05154,114.6824,115.371956,128.64713,130.19382,134.56155,120.39221,113.56105,98.66471,95.82441,89.84437
2024-12-25,68.22294,65.578964,62.300003,62.619507,64.131325,69.38488,82.688484,92.193184,106.654526,109.48205,114.2894,108.001816,102.85365,105.193436,93.73877,89.88327,102.42625,105.3791,114.88963,101.79982,97.09318,78.90763,75.005516,67.25756
2024-12-26,84.12003,79.49626,75.73786,73.8131,72.2999,75.864174,86.56977,96.23265,106.972664,111.596344,117.61563,114.242424,109.863174,112.079994,103.58419,100.98357,113.37373,117.93124,128.0552,120.56171,119.95587,103.475914,98.918236,88.263794
2024-12-27,109.40664,103.9278,101.41054,99.2632,98.82513,103.95606,113.128784,122.331375,130.79199,133.686,136.50227,132.11201,127.24265,126.82311,120.37094,119.94218,129.47589,132.46524,139.94342,134.5895,134.36856,123.70053,119.348694,112.7262
2024-12-28,111.20351,106.21532,103.754074,101.55559,101.02348,104.263054,112.30548,120.16052,129.08203,132.39851,136.27148,132.5601,128.15993,128.15137,121.78493,120.173065,128.74214,131.82712,138.94038,133.66081,132.625,121.67525,117.5683,111.256996
2024-12-29,94.290504,89.22838,85.696655,83.094025,81.381035,83.41879,92.649155,101.55449,112.77481,118.097824,124.79558,121.53496,117.00074,118.651215,110.73884,108.25489,119.86656,124.53851,133.98434,126.87963,125.54715,109.55235,104.81554,95.27953
2024-12-30,88.314926,83.18744,80.04285,77.57178,75.12184,79.512436,90.37145,101.62354,111.50253,116.30427,120.92832,116.98433,112.03421,114.22128,107.38081,107.34103,121.14647,125.32523,135.03351,127.69186,127.94182,112.10364,107.27144,96.46266
